uid,treatment,sessid,date,forumid,messageforumid,crop,topic,messagedate,duration,educ,village,age,weekno,year
2009009,1,1318143798,10/9/2011,Questions and Answers,4016,Cotton,Pests,8/26/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,4489,Cotton,Pests,8/31/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,5010,Chilli,Other,9/5/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,204,,,2/25/2010,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,3920,Groundnut,Diseases,8/23/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,1010,Cotton,Pests,9/14/2010,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,1440,Other,Weather,11/17/2010,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,4715,Sorghum,Diseases,9/2/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,1729,Cumin,Other,1/13/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,5069,Cotton,Pests,9/6/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,582,Cotton,Diseases,8/5/2010,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,125,,,1/16/2010,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,1748,Castor,Diseases,1/16/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,4714,Cotton,Pests,9/2/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,3989,Cotton,Pests,8/26/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,570,Cotton,Pests,8/4/2010,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,3250,Cotton,Fertilizers/Bio-organic,7/1/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,1730,Other,Other,1/13/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,3985,Cotton,Pests,8/26/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,4328,Castor,Pests,8/29/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,120,,,1/11/2010,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,2474,Other,Other,4/11/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,525,Groundnut,Diseases,7/29/2010,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,2283,,,3/28/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,3982,Cotton,Pests,8/26/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,2167,Wheat,Diseases,3/10/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,487,Cotton,Diseases,7/27/2010,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,123,,,1/15/2010,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,5624,Cotton,Diseases,9/15/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,5235,Cotton,Pests,9/10/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,1611,Cumin,Crop Planning,12/21/2010,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,1884,Cotton,Pests,2/1/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,259,,Marketing,6/27/2010,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,672,Groundnut,Pests,8/15/2010,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,4997,Cotton,Other,9/4/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,192,,,2/2/2010,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,3931,Other,Other,8/23/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,187,,,1/30/2010,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,3798,Other,Other,8/18/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,3789,Other,Weather,8/18/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,157,,,1/25/2010,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,4087,Cotton,Diseases,8/26/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,138,,,1/18/2010,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,2483,Millet,Seeds,4/12/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,467,Cotton,Weed Control,7/22/2010,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,4074,Cotton,Diseases,8/26/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,78,,,1/5/2010,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,70,,,1/3/2010,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,3794,Cotton,Pests,8/18/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,35,,,12/31/2009,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,5448,Cotton,Fertilizers/Bio-organic,9/13/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,4064,Cotton,Pests,8/26/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,6468,Cotton,Pests,10/4/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,3795,Other,IPM Strategy,8/18/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,554,Sesame,Diseases,8/2/2010,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,6373,Cotton,Pests,9/30/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,6229,Other,Crop Planning,9/28/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,4538,Cotton,Pests,8/31/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,1440,Other,Weather,11/17/2010,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,3718,Other,Other,8/12/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,4041,Cotton,Pests,8/26/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,3747,Other,Other,8/15/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,4098,Cotton,Diseases,8/27/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,2608,Cotton,Pests,4/21/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,2322,Other,Pests,3/31/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,5987,Cotton,Pests,9/22/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,4149,Cotton,Pests,8/28/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,2482,Other,Animal Husbandry,4/12/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,2611,Cotton,Crop Planning,4/21/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,4126,Cotton,Soil Care,8/27/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,4348,Cotton,Other,8/29/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,51,,,1/1/2010,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,541,,,7/31/2010,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,3300,Other,Animal Husbandry,7/5/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,209,,,3/26/2010,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,5582,Other,Pests,9/15/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,6319,Cotton,Pests,9/29/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,119,,,1/11/2010,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,6156,Cotton,Diseases,9/26/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,4496,Brinjal,Diseases,8/31/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,6175,Cotton,Pests,9/26/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,5585,Cotton,Pests,9/15/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,6477,Cotton,Pests,10/4/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,5720,Cotton,Pests,9/17/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,4560,Cotton,Pests,8/31/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,1376,,,11/5/2010,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,1668,Other,Animal Husbandry,12/30/2010,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,4328,Castor,Pests,8/29/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,1366,Cotton,Soil Care,11/2/2010,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,1884,Cotton,Pests,2/1/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,350,Castor,Sowing,7/9/2010,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,1387,Other,Other,11/9/2010,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,4125,,,8/27/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,4279,Cotton,Fertilizers/Bio-organic,8/28/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,726,Cotton,Soil Care,8/20/2010,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,5007,Other,Weed Control,9/5/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,5722,Brinjal,Diseases,9/17/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,4939,Cotton,Pests,9/3/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,3764,Cotton,Pests,8/17/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,891,,,9/2/2010,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,3148,Other,Diseases,6/23/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,5011,,,9/5/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,6158,,,9/26/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,5322,Groundnut,Diseases,9/12/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,4139,Other,Other,8/28/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,4136,Groundnut,Pests,8/28/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,5644,Cotton,Fertilizers/Bio-organic,9/16/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,5986,Cotton,Diseases,9/22/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,5720,Cotton,Pests,9/17/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,4119,Onion,Fertilizers/Bio-organic,8/27/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,707,Cotton,Pests,8/18/2010,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,6007,Cotton,Pests,9/23/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,5463,Other,Other,9/14/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,5730,,,9/17/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,1271,Other,Pests,10/17/2010,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,5214,Cotton,Other,9/9/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,80,,,1/5/2010,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,1133,Millet,Crop Planning,9/30/2010,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,540,Groundnut,Diseases,7/31/2010,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,6467,Chilli,Pests,10/4/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,1149,Cotton,Pests,10/3/2010,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,5944,Other,Animal Husbandry,9/22/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,5839,Cotton,Diseases,9/20/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,5793,Cotton,Diseases,9/19/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,3787,,,8/18/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,3866,Other,Other,8/20/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,1665,Other,Weather,12/29/2010,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,5548,Cotton,Diseases,9/14/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,4356,Cotton,Diseases,8/29/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,6273,Cotton,Pests,9/28/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,4036,,,8/26/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,2365,Other,Animal Husbandry,4/3/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,4362,Other,Pests,8/29/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,4089,Cotton,Pests,8/26/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,533,Cotton,Fertilizers/Bio-organic,7/30/2010,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,495,Wheat,Weed Control,7/28/2010,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,1598,,Other,12/18/2010,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,816,Cotton,Pests,8/28/2010,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,2370,Other,Land Preparation,4/3/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,3562,Sorghum,Fertilizers/Bio-organic,7/27/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,3747,Other,Other,8/15/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,991,Cotton,Other,9/11/2010,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,3747,Other,Other,8/15/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,6052,Cotton,Diseases,9/24/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,5774,Cotton,Diseases,9/18/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,5313,Cotton,Pests,9/12/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,1713,Other,Diseases,1/8/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,4389,Cotton,Other,8/30/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,1665,Other,Weather,12/29/2010,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,964,Cotton,Soil Care,9/9/2010,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,1959,Other,Horticulture,2/8/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,2108,Groundnut,Seeds,3/4/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,1616,Other,Other,12/22/2010,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,2456,Other,Government,4/9/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,2175,Other,Other,3/11/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,672,Groundnut,Pests,8/15/2010,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,3252,Castor,Seeds,7/1/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,1443,Other,Animal Husbandry,11/18/2010,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,5777,Cotton,Diseases,9/18/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,1856,Gram,Pests,1/29/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,4600,Cotton,Pests,9/1/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,4442,Cotton,Pests,8/30/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,1732,Other,Other,1/13/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,3129,Groundnut,Fertilizers/Bio-organic,6/21/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,1985,Cumin,Diseases,2/14/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,6441,Cotton,Pests,10/2/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,4155,Cotton,Pests,8/28/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,3756,Cumin,Seeds,8/16/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,4432,Cotton,Pests,8/30/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,139,,,1/18/2010,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,4434,Cotton,Pests,8/30/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,104,,,1/7/2010,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,4490,Cotton,Other,8/31/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,2458,Other,Weather,4/10/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,5493,,,9/14/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,4542,Cotton,Pests,8/31/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,2079,,,3/1/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,6149,Other,Weather,9/26/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,4550,Cotton,Diseases,8/31/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,989,Cotton,Pests,9/11/2010,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,4556,Cotton,Diseases,8/31/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,5849,Chilli,Diseases,9/20/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,3788,,,8/18/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,3240,Other,Crop Planning,6/30/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,4383,Cotton,Pests,8/30/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,523,Groundnut,Diseases,7/29/2010,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,2814,Other,NGOs,5/19/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,539,Groundnut,Fertilizers/Bio-organic,7/31/2010,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,6043,Cotton,Irrigation,9/23/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,4501,Chilli,Other,8/31/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,2624,,Seeds,4/22/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,4362,Other,Pests,8/29/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,4436,Cotton,Pests,8/30/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,728,Castor,Crop Variety,8/20/2010,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,5214,Cotton,Other,9/9/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,4149,Cotton,Pests,8/28/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,50,,,1/1/2010,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,912,Cotton,Pests,9/3/2010,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,6243,Cotton,Pests,9/28/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,1732,Other,Other,1/13/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,4563,Brinjal,Fertilizers/Bio-organic,8/31/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,5074,Cotton,Pests,9/7/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,6469,Other,Other,10/4/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,3547,Other,Diseases,7/26/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,5590,Cotton,Diseases,9/15/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,1393,Cotton,,11/11/2010,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,4993,Cotton,Fertilizers/Bio-organic,9/4/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,5364,Cotton,Weather,9/12/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,768,Cotton,Diseases,8/21/2010,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,4588,Cotton,Diseases,9/1/2011,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,204,,,2/25/2010,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,1354,Tobacco,Crop Planning,10/27/2010,0,7,DHANDHALPUR,60,42,2011
2009009,1,1318143798,10/9/2011,Questions and Answers,3149,Cotton,Weed Control,6/23/2011,0,7,DHANDHALPUR,60,42,2011
